Date,SP500_Return,VIX_Return,EURUSD_Return,Sentiment_Score,Log_Return,Target_Log_Return,Lag_1,Lag_2,Lag_3,Lag_5,Rolling_Std_14,Distancia_SMA_20,Distancia_SMA_50,Bollinger_Width,Volume_Shock,Month_Sin,Month_Cos,Day_Sin,Day_Cos,Volume_ROC_5,OBV_ROC_5,RSI_14,MACD_Line,MACD_Signal,MACD_Histogram,ATR_14,ATR_Pct
2024-01-24,0.0008115989762168653,0.04594035840873762,-0.002054265784688464,0.0,0.0058037667835742135,0.0002982195623218338,-0.011514602754150567,-0.03568838177304308,0.006633036903579091,-0.009999605443342434,0.015735055999447817,-0.01728768811408876,-0.044611702207960735,0.0750457776605421,1.0207893943959023,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.16586373021335166,-0.0029165692918906583,37.02189364071172,-1.9308386874280359,-1.1974836608207602,-0.7333550266072757,6.302380211946891,0.019291078307627236
2024-01-25,0.00524657813497798,0.023318052682289685,0.002195704525871863,0.0,0.0002982195623218338,0.014300617765087698,0.0058037667835742135,-0.011514602754150567,-0.03568838177304308,0.011037313717865675,0.01571441758467566,-0.01691533243314247,-0.04409682404414983,0.07534342424469584,1.1947590495225406,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.6438236577913574,0.0016676154645809405,37.26246063392119,-2.2747845398708932,-1.4129438366307867,-0.8618407032401065,6.336833483789097,0.019390753433921076
2024-01-26,-0.0006519977554263648,-0.014227089848027405,-0.0031940891678824117,0.0,0.014300617765087698,0.013895918719306401,0.0002982195623218338,0.0058037667835742135,-0.011514602754150567,0.006633036903579091,0.01616208481091917,-0.0030230461580442736,-0.030267240355702385,0.07498843512847139,1.481405322836496,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,1.5994845360824743,0.011200777472966772,48.27499667251231,-2.1428495120836146,-1.5589249717213522,-0.5839245403622624,6.437767527095572,0.01941990045835406
2024-01-29,0.007528365505246204,0.0253178187724606,-0.00032535760494948154,0.0,0.013895918719306401,0.012904461696903383,0.014300617765087698,0.0002982195623218338,0.0058037667835742135,-0.03568838177304308,0.014857872185296453,0.00974677253942069,-0.016203132035972678,0.07454555953044013,0.8699175227897554,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.3850245499181669,0.03601983338953629,56.88149556444862,-1.6450227380608453,-1.576144524989251,-0.06887821307159436,6.224765449088328,0.01851824307668928
2024-01-30,-0.0006008303969786162,-0.021554156857807073,-0.0008346524768681695,0.0,0.012904461696903383,-0.010038501983552486,0.013895918719306401,0.014300617765087698,0.0002982195623218338,-0.011514602754150567,0.015200195178925771,0.021220205156696315,-0.0032964334961235187,0.07656541095353729,1.1011579008007373,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,0.042541587128442915,0.06009456697862614,63.48039800860018,-0.8879683045785214,-1.4385092809071052,0.5505409763285838,6.30898935157826,0.018528158047369712
2024-01-31,-0.016236851740733683,0.07523430485544245,0.0008237687543271816,0.0,-0.010038501983552486,0.11852809389865385,0.012904461696903383,0.013895918719306401,0.014300617765087698,0.0058037667835742135,0.01396397733794586,0.009809910431371804,-0.012796155478397186,0.07606137194071891,1.0830810628994283,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.14049586776859502,0.036795014828634676,55.8037834990517,-0.5560274168132082,-1.2620129080883258,0.7059854912751176,6.334395687414761,0.01879045545782936
2024-02-01,0.012416286114049784,-0.0333010054652046,-0.003647544052697876,0.0,0.11852809389865385,-0.026539913439269855,-0.010038501983552486,0.012904461696903383,0.013895918719306401,0.0002982195623218338,0.034866021835527776,0.12764927299978934,0.10952527887916896,0.13966084553262642,3.253374828227306,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,3.2748274030801916,0.0744606260907168,83.87215736172631,3.0943921914878274,-0.3907318881730951,3.4851240796609226,9.050882728631283,0.023847725218049006
2024-02-02,0.01062777072263312,-0.0021637031473936137,0.006525183225310071,0.0,-0.026539913439269855,-0.020216257624949864,0.11852809389865385,-0.010038501983552486,0.012904461696903383,0.014300617765087698,0.03602999803750504,0.09103413245628222,0.0795475266517669,0.16037979913353342,1.27488943128223,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0.37755304382312116,0.03685241394412375,71.58107770938378,5.126196985494971,0.7126538865605183,4.413543098934452,10.08526899589638,0.027287870499659233
2024-02-05,-0.0031914247092839714,-0.013081603859306986,-0.008737607110913186,0.0,-0.020216257624949864,0.018315877584610053,-0.026539913439269855,0.11852809389865385,-0.010038501983552486,0.013895918719306401,0.03636210821209342,0.06357977488164779,0.05730600064706515,0.16693976890523846,0.8278476331360947,0.8660254037844386,0.5000000000000001,0.0,1.0,0.48935462408516295,0.013966076358332025,63.5810619812106,6.06960109078517,1.7840433274054488,4.285557763379721,10.014968787523328,0.027651046232001035
2024-02-06,0.0023077459317481074,-0.045649500338780576,-0.0035510454839929734,0.0,0.018315877584610053,0.006609085883610652,-0.020216257624949864,-0.026539913439269855,0.11852809389865385,0.012904461696903383,0.03625349156417608,0.07793547483480157,0.07597571364561206,0.18104865990251445,0.5949404872952502,0.8660254037844386,0.5000000000000001,0.9510565162951535,0.30901699437494745,-0.16583834684802512,0.011917992295017887,67.38764776001818,7.273638342003494,2.881962330325058,4.391676011678436,10.064042260555036,0.027282234369634915
